,Driver_ID,Gender,MMM-YY,Dateofjoining,City,Age,Education_Level,Income,Joining Designation,Grade,Total Business Value,Quarterly Rating,Churn_User,Current_date
220,41,0.0,11/01/19,07/04/19,C29,33.0,2.0,92372.0,4.0,4.0,1000000.0,3.0,0.0,11/01/19
221,41,0.0,12/01/19,07/04/19,C29,34.0,2.0,92372.0,4.0,4.0,2240810.0,3.0,0.0,12/01/19
222,41,0.0,01/01/20,07/04/19,C29,34.0,2.0,92372.0,4.0,4.0,1002760.0,3.0,0.0,01/01/20
223,41,0.0,02/01/20,07/04/19,C29,34.0,2.0,92372.0,4.0,4.0,2600330.0,3.0,0.0,02/01/20
224,41,0.0,03/01/20,07/04/19,C29,34.0,2.0,92372.0,4.0,4.0,6718850.0,3.0,0.0,03/01/20
225,41,0.0,04/01/20,07/04/19,C29,34.0,2.0,92372.0,4.0,4.0,0.0,2.0,0.0,04/01/20
226,41,0.0,05/01/20,07/04/19,C29,34.0,2.0,92372.0,4.0,4.0,811400.0,2.0,0.0,05/01/20
227,41,0.0,06/01/20,07/04/19,C29,34.0,2.0,92372.0,4.0,4.0,1071890.0,2.0,0.0,06/01/20
228,41,0.0,07/01/20,07/04/19,C29,34.0,2.0,92372.0,4.0,4.0,1358260.0,1.0,0.0,07/01/20
229,41,0.0,08/01/20,07/04/19,C29,34.0,2.0,92372.0,4.0,4.0,306820.0,1.0,0.0,08/01/20
230,41,0.0,09/01/20,07/04/19,C29,34.0,2.0,92372.0,4.0,4.0,0.0,1.0,0.0,09/01/20
231,41,0.0,10/01/20,07/04/19,C29,34.0,2.0,92372.0,4.0,4.0,775520.0,2.0,0.0,10/01/20
232,41,0.0,11/01/20,07/04/19,C29,34.0,2.0,92372.0,4.0,4.0,180770.0,2.0,0.0,11/01/20
233,41,0.0,12/01/20,07/04/19,C29,35.0,2.0,92372.0,4.0,4.0,1270000.0,2.0,0.0,12/01/20
234,42,1.0,01/01/19,20/10/18,C28,44.0,0.0,45988.0,2.0,2.0,147900.0,1.0,0.0,01/01/19
235,42,1.0,02/01/19,20/10/18,C28,44.0,0.0,45988.0,2.0,2.0,189020.0,1.0,0.0,02/01/19
236,42,1.0,03/01/19,20/10/18,C28,44.0,0.0,45988.0,2.0,2.0,657770.0,1.0,0.0,03/01/19
237,42,1.0,04/01/19,20/10/18,C28,44.0,0.0,45988.0,2.0,2.0,0.0,1.0,0.0,04/01/19
238,42,1.0,05/01/19,20/10/18,C28,44.0,0.0,45988.0,2.0,2.0,0.0,1.0,1.0,05/01/19
239,43,1.0,01/01/19,13/07/18,C15,27.0,0.0,12906.0,1.0,1.0,359890.0,1.0,0.0,01/01/19
240,43,,02/01/19,13/07/18,C15,27.0,0.0,12906.0,1.0,1.0,0.0,1.0,1.0,02/01/19
241,44,0.0,09/01/20,25/09/20,C17,28.0,2.0,62100.0,1.0,1.0,0.0,1.0,0.0,09/01/20
242,44,0.0,10/01/20,25/09/20,C17,28.0,2.0,62100.0,1.0,1.0,150110.0,1.0,0.0,10/01/20
243,44,0.0,11/01/20,25/09/20,C17,28.0,2.0,62100.0,1.0,1.0,0.0,1.0,1.0,11/01/20
244,45,0.0,06/01/20,29/05/20,C8,35.0,2.0,77544.0,3.0,3.0,0.0,1.0,0.0,06/01/20
245,45,0.0,07/01/20,29/05/20,C8,35.0,2.0,77544.0,3.0,3.0,1262040.0,3.0,0.0,07/01/20
246,45,0.0,08/01/20,29/05/20,C8,35.0,2.0,77544.0,3.0,3.0,1202980.0,3.0,0.0,08/01/20
247,45,0.0,09/01/20,29/05/20,C8,35.0,2.0,77544.0,3.0,3.0,-58440.0,3.0,0.0,09/01/20
248,45,0.0,10/01/20,29/05/20,C8,35.0,2.0,77544.0,3.0,3.0,964680.0,3.0,0.0,10/01/20
249,45,0.0,11/01/20,29/05/20,C8,35.0,2.0,77544.0,3.0,3.0,334320.0,3.0,0.0,11/01/20
250,45,0.0,12/01/20,29/05/20,C8,35.0,2.0,77544.0,3.0,3.0,1521760.0,3.0,0.0,12/01/20
251,46,1.0,01/01/19,28/10/18,C25,36.0,2.0,42171.0,1.0,1.0,231860.0,1.0,0.0,01/01/19
252,46,1.0,02/01/19,28/10/18,C25,36.0,2.0,42171.0,1.0,1.0,106430.0,1.0,0.0,02/01/19
253,46,1.0,03/01/19,28/10/18,C25,36.0,2.0,42171.0,1.0,1.0,0.0,1.0,1.0,03/01/19
254,47,0.0,10/01/20,10/09/20,C21,30.0,1.0,28000.0,1.0,1.0,0.0,2.0,0.0,10/01/20
255,47,0.0,11/01/20,10/09/20,C21,30.0,1.0,28000.0,1.0,1.0,484060.0,2.0,0.0,11/01/20
256,47,0.0,12/01/20,10/09/20,C21,30.0,1.0,28000.0,1.0,1.0,382210.0,2.0,0.0,12/01/20
257,49,0.0,01/01/19,25/05/18,C20,21.0,0.0,53039.0,1.0,2.0,171760.0,1.0,0.0,01/01/19
258,49,,02/01/19,25/05/18,C20,21.0,0.0,53039.0,1.0,2.0,0.0,1.0,0.0,02/01/19
259,49,0.0,03/01/19,25/05/18,C20,21.0,0.0,53039.0,1.0,2.0,392890.0,1.0,0.0,03/01/19
260,49,0.0,04/01/19,25/05/18,C20,21.0,0.0,53039.0,1.0,2.0,106160.0,1.0,0.0,04/01/19
261,49,0.0,05/01/19,25/05/18,C20,35.666666666666664,0.0,53039.0,1.0,2.0,124190.0,1.0,0.0,05/01/19
262,49,0.0,06/01/19,25/05/18,C20,21.0,0.0,53039.0,1.0,2.0,0.0,1.0,0.0,06/01/19
263,49,0.0,07/01/19,25/05/18,C20,21.0,0.0,53039.0,1.0,2.0,503500.0,2.0,0.0,07/01/19
264,49,,08/01/19,25/05/18,C20,21.0,0.0,53039.0,1.0,2.0,300300.0,2.0,0.0,08/01/19
265,49,0.0,09/01/19,25/05/18,C20,21.0,0.0,53039.0,1.0,2.0,0.0,2.0,0.0,09/01/19
266,49,0.0,10/01/19,25/05/18,C20,21.0,0.0,53039.0,1.0,2.0,0.0,1.0,0.0,10/01/19
267,49,0.0,11/01/19,25/05/18,C20,21.0,0.0,53039.0,1.0,2.0,0.0,1.0,0.0,11/01/19
268,49,0.0,12/01/19,25/05/18,C20,21.0,0.0,53039.0,1.0,2.0,200000.0,1.0,0.0,12/01/19
269,49,0.0,01/01/20,25/05/18,C20,22.0,0.0,53039.0,1.0,2.0,0.0,1.0,1.0,01/01/20
270,50,1.0,01/01/19,20/11/18,C5,49.0,0.0,89367.0,3.0,3.0,110310.0,1.0,0.0,01/01/19
271,50,1.0,02/01/19,20/11/18,C5,49.0,0.0,89367.0,3.0,3.0,0.0,1.0,1.0,02/01/19
272,51,0.0,01/01/19,22/05/17,C14,33.0,0.0,131347.0,4.0,4.0,0.0,1.0,0.0,01/01/19
273,51,0.0,02/01/19,22/05/17,C14,33.0,0.0,131347.0,4.0,4.0,0.0,1.0,0.0,02/01/19
274,51,0.0,03/01/19,22/05/17,C14,33.0,0.0,131347.0,4.0,4.0,0.0,1.0,0.0,03/01/19
275,51,0.0,06/01/19,22/05/17,C14,33.0,0.0,131347.0,4.0,4.0,0.0,1.0,0.0,06/01/19
276,51,0.0,07/01/19,22/05/17,C14,33.0,0.0,131347.0,4.0,4.0,200000.0,2.0,0.0,07/01/19
277,51,0.0,08/01/19,22/05/17,C14,33.0,0.0,131347.0,4.0,4.0,845500.0,2.0,0.0,08/01/19
278,51,0.0,09/01/19,22/05/17,C14,33.0,0.0,131347.0,4.0,4.0,742500.0,2.0,0.0,09/01/19
279,51,0.0,10/01/19,22/05/17,C14,33.0,0.0,131347.0,4.0,4.0,250000.0,2.0,0.0,10/01/19
280,51,0.0,11/01/19,22/05/17,C14,34.0,0.0,131347.0,4.0,4.0,570000.0,2.0,0.0,11/01/19
281,51,0.0,12/01/19,22/05/17,C14,34.0,0.0,131347.0,4.0,4.0,582010.0,2.0,1.0,12/01/19
282,52,0.0,07/01/20,28/06/20,C19,36.0,0.0,48687.0,3.0,3.0,0.0,1.0,0.0,07/01/20
283,52,0.0,08/01/20,28/06/20,C19,36.0,0.0,48687.0,3.0,3.0,0.0,1.0,0.0,08/01/20
284,52,0.0,09/01/20,28/06/20,C19,36.0,0.0,48687.0,3.0,3.0,493300.0,1.0,0.0,09/01/20
285,52,0.0,10/01/20,28/06/20,C19,37.0,0.0,48687.0,3.0,3.0,502020.0,2.0,0.0,10/01/20
286,52,0.0,11/01/20,28/06/20,C19,37.0,0.0,48687.0,3.0,3.0,556710.0,2.0,0.0,11/01/20
287,52,0.0,12/01/20,28/06/20,C19,37.0,0.0,48687.0,3.0,3.0,300560.0,2.0,0.0,12/01/20
288,54,0.0,07/01/19,07/11/19,C29,33.0,1.0,117993.0,4.0,4.0,0.0,2.0,0.0,07/01/19
289,54,0.0,08/01/19,07/11/19,C29,33.0,1.0,117993.0,4.0,4.0,0.0,2.0,0.0,08/01/19
290,54,0.0,09/01/19,07/11/19,C29,33.0,1.0,117993.0,4.0,4.0,2000000.0,2.0,0.0,09/01/19
291,54,0.0,10/01/19,07/11/19,C29,33.0,1.0,117993.0,4.0,4.0,0.0,3.0,0.0,10/01/19
292,54,0.0,11/01/19,07/11/19,C29,33.0,1.0,117993.0,4.0,4.0,1950000.0,3.0,0.0,11/01/19
293,54,0.0,12/01/19,07/11/19,C29,34.0,1.0,117993.0,4.0,4.0,1455010.0,3.0,0.0,12/01/19
294,54,0.0,01/01/20,07/11/19,C29,34.0,1.0,117993.0,4.0,4.0,3398000.0,4.0,0.0,01/01/20
295,54,0.0,02/01/20,07/11/19,C29,34.0,1.0,117993.0,4.0,4.0,6062470.0,4.0,0.0,02/01/20
296,54,0.0,03/01/20,07/11/19,C29,34.0,1.0,117993.0,4.0,4.0,14620880.0,4.0,0.0,03/01/20
297,54,0.0,04/01/20,07/11/19,C29,34.0,1.0,117993.0,4.0,4.0,0.0,2.0,0.0,04/01/20
298,54,0.0,05/01/20,07/11/19,C29,34.0,1.0,117993.0,4.0,4.0,1380000.0,2.0,0.0,05/01/20
299,54,0.0,06/01/20,07/11/19,C29,34.0,1.0,127826.0,4.0,5.0,1449260.0,3.0,0.0,06/01/20
300,54,0.0,07/01/20,07/11/19,C29,34.0,1.0,127826.0,4.0,5.0,193240.0,1.0,0.0,07/01/20
301,54,0.0,08/01/20,07/11/19,C29,34.0,1.0,127826.0,4.0,5.0,350000.0,1.0,0.0,08/01/20
302,54,0.0,09/01/20,07/11/19,C29,34.0,1.0,127826.0,4.0,5.0,0.0,1.0,0.0,09/01/20
303,54,0.0,10/01/20,07/11/19,C29,34.0,1.0,127826.0,4.0,5.0,0.0,1.0,0.0,10/01/20
304,54,0.0,11/01/20,07/11/19,C29,34.0,1.0,127826.0,4.0,5.0,0.0,1.0,0.0,11/01/20
305,54,0.0,12/01/20,07/11/19,C29,35.0,1.0,127826.0,4.0,5.0,964430.0,1.0,0.0,12/01/20
306,55,1.0,11/01/19,21/11/19,C8,30.0,0.0,29985.0,1.0,1.0,0.0,1.0,0.0,11/01/19
307,55,1.0,12/01/19,21/11/19,C8,30.0,0.0,29985.0,1.0,1.0,0.0,1.0,0.0,12/01/19
308,55,1.0,01/01/20,21/11/19,C8,30.0,0.0,29985.0,1.0,1.0,0.0,1.0,0.0,01/01/20
309,55,1.0,02/01/20,21/11/19,C8,30.0,0.0,29985.0,1.0,1.0,0.0,1.0,0.0,02/01/20
310,55,1.0,03/01/20,21/11/19,C8,30.0,0.0,29985.0,1.0,1.0,0.0,1.0,1.0,03/01/20
311,56,1.0,01/01/19,20/07/18,C19,34.0,2.0,80223.0,1.0,1.0,402040.0,3.0,0.0,01/01/19
312,56,1.0,02/01/19,20/07/18,C19,34.0,2.0,80223.0,1.0,1.0,358980.0,3.0,0.0,02/01/19
313,56,1.0,03/01/19,20/07/18,C19,34.0,2.0,80223.0,1.0,1.0,1111110.0,3.0,0.0,03/01/19
314,56,1.0,04/01/19,20/07/18,C19,34.0,2.0,80223.0,1.0,1.0,0.0,2.0,0.0,04/01/19
315,56,1.0,05/01/19,20/07/18,C19,34.0,2.0,80223.0,1.0,1.0,428450.0,2.0,0.0,05/01/19
316,56,1.0,06/01/19,20/07/18,C19,34.0,2.0,80223.0,1.0,1.0,0.0,2.0,0.0,06/01/19
317,56,1.0,07/01/19,20/07/18,C19,34.0,2.0,80223.0,1.0,1.0,717580.0,4.0,0.0,07/01/19
318,56,1.0,08/01/19,20/07/18,C19,34.0,2.0,80223.0,1.0,1.0,500000.0,4.0,0.0,08/01/19
319,56,1.0,09/01/19,20/07/18,C19,35.0,2.0,80223.0,1.0,1.0,936760.0,4.0,0.0,09/01/19
320,56,1.0,10/01/19,20/07/18,C19,35.0,2.0,80223.0,1.0,1.0,1125300.0,3.0,0.0,10/01/19
321,56,1.0,11/01/19,20/07/18,C19,35.0,2.0,80223.0,1.0,1.0,500000.0,3.0,0.0,11/01/19
322,56,1.0,12/01/19,20/07/18,C19,35.0,2.0,80223.0,1.0,1.0,0.0,3.0,0.0,12/01/19
323,56,1.0,01/01/20,20/07/18,C19,35.0,2.0,80223.0,1.0,1.0,156710.0,2.0,0.0,01/01/20
324,56,1.0,02/01/20,20/07/18,C19,35.0,2.0,80223.0,1.0,1.0,0.0,2.0,0.0,02/01/20
325,56,1.0,03/01/20,20/07/18,C19,35.0,2.0,80223.0,1.0,1.0,1198140.0,2.0,0.0,03/01/20
326,56,1.0,04/01/20,20/07/18,C19,35.0,2.0,80223.0,1.0,1.0,0.0,3.0,0.0,04/01/20
327,56,1.0,05/01/20,20/07/18,C19,35.0,2.0,80223.0,1.0,1.0,438580.0,3.0,0.0,05/01/20
328,56,1.0,06/01/20,20/07/18,C19,35.0,2.0,80223.0,1.0,1.0,838040.0,3.0,0.0,06/01/20
329,56,1.0,07/01/20,20/07/18,C19,35.0,2.0,80223.0,1.0,1.0,504690.0,2.0,0.0,07/01/20
330,56,1.0,08/01/20,20/07/18,C19,35.0,2.0,80223.0,1.0,1.0,300960.0,2.0,0.0,08/01/20
331,56,1.0,09/01/20,20/07/18,C19,36.0,2.0,80223.0,1.0,1.0,0.0,2.0,0.0,09/01/20
332,56,1.0,10/01/20,20/07/18,C19,36.0,2.0,80223.0,1.0,1.0,1490080.0,4.0,0.0,10/01/20
333,56,1.0,11/01/20,20/07/18,C19,36.0,2.0,80223.0,1.0,1.0,257330.0,4.0,0.0,11/01/20
334,56,1.0,12/01/20,20/07/18,C19,36.0,2.0,80223.0,1.0,1.0,458720.0,4.0,0.0,12/01/20
335,57,1.0,01/01/19,26/07/17,C1,36.0,1.0,84318.0,1.0,2.0,414260.0,3.0,0.0,01/01/19
336,57,1.0,02/01/19,26/07/17,C1,36.0,1.0,84318.0,1.0,2.0,1322870.0,3.0,0.0,02/01/19
337,57,1.0,03/01/19,26/07/17,C1,36.0,1.0,84318.0,1.0,2.0,1000380.0,3.0,0.0,03/01/19
338,57,1.0,04/01/19,26/07/17,C1,37.0,1.0,84318.0,1.0,2.0,676920.0,2.0,0.0,04/01/19
339,57,1.0,05/01/19,26/07/17,C1,37.0,1.0,84318.0,1.0,2.0,-157620.0,2.0,0.0,05/01/19
340,57,1.0,06/01/19,26/07/17,C1,37.0,1.0,84318.0,1.0,2.0,150350.0,2.0,0.0,06/01/19
341,57,1.0,07/01/19,26/07/17,C1,37.0,1.0,84318.0,1.0,2.0,250000.0,3.0,0.0,07/01/19
342,57,1.0,08/01/19,26/07/17,C1,37.0,1.0,84318.0,1.0,2.0,719670.0,3.0,0.0,08/01/19
343,57,1.0,09/01/19,26/07/17,C1,37.0,1.0,84318.0,1.0,2.0,573350.0,3.0,0.0,09/01/19
344,57,1.0,10/01/19,26/07/17,C1,37.0,1.0,84318.0,1.0,2.0,419100.0,4.0,0.0,10/01/19
345,57,1.0,11/01/19,26/07/17,C1,37.0,1.0,84318.0,1.0,2.0,741970.0,4.0,0.0,11/01/19
346,57,1.0,12/01/19,26/07/17,C1,37.0,1.0,84318.0,1.0,2.0,7612390.0,4.0,0.0,12/01/19
347,57,1.0,01/01/20,26/07/17,C1,37.0,1.0,84318.0,1.0,2.0,3636360.0,3.0,0.0,01/01/20
348,57,1.0,02/01/20,26/07/17,C1,37.0,1.0,84318.0,1.0,2.0,350670.0,3.0,0.0,02/01/20
349,57,1.0,03/01/20,26/07/17,C1,37.0,1.0,84318.0,1.0,2.0,983560.0,3.0,0.0,03/01/20
350,57,1.0,04/01/20,26/07/17,C1,38.0,1.0,84318.0,1.0,2.0,1001040.0,4.0,0.0,04/01/20
351,57,1.0,05/01/20,26/07/17,C1,38.0,1.0,84318.0,1.0,2.0,500000.0,4.0,0.0,05/01/20
352,57,1.0,06/01/20,26/07/17,C1,38.0,1.0,84318.0,1.0,2.0,2596040.0,4.0,0.0,06/01/20
353,57,1.0,07/01/20,26/07/17,C1,38.0,1.0,84318.0,1.0,2.0,0.0,1.0,1.0,07/01/20
354,58,0.0,01/01/19,15/10/18,C4,41.0,0.0,57987.0,2.0,2.0,0.0,1.0,1.0,01/01/19
355,59,1.0,01/01/19,01/06/19,C18,35.0,1.0,31644.0,1.0,1.0,0.0,1.0,0.0,01/01/19
356,59,1.0,02/01/19,01/06/19,C18,35.0,1.0,31644.0,1.0,1.0,134660.0,1.0,0.0,02/01/19
357,59,1.0,03/01/19,01/06/19,C18,35.0,1.0,31644.0,1.0,1.0,0.0,1.0,1.0,03/01/19
358,60,1.0,01/01/19,17/09/16,C20,46.0,0.0,82126.0,1.0,3.0,913700.0,4.0,0.0,01/01/19
359,60,1.0,02/01/19,17/09/16,C20,46.0,0.0,82126.0,1.0,3.0,1435000.0,4.0,0.0,02/01/19
360,60,1.0,03/01/19,17/09/16,C20,46.0,0.0,82126.0,1.0,3.0,7799990.0,4.0,0.0,03/01/19
361,60,1.0,04/01/19,17/09/16,C20,46.0,0.0,82126.0,1.0,3.0,999000.0,3.0,0.0,04/01/19
362,60,1.0,05/01/19,17/09/16,C20,46.0,0.0,82126.0,1.0,3.0,250000.0,3.0,0.0,05/01/19
363,60,1.0,06/01/19,17/09/16,C20,46.0,0.0,82126.0,1.0,3.0,500000.0,3.0,0.0,06/01/19
364,60,1.0,07/01/19,17/09/16,C20,46.0,0.0,82126.0,1.0,3.0,750000.0,3.0,0.0,07/01/19
365,60,1.0,08/01/19,17/09/16,C20,46.0,0.0,82126.0,1.0,3.0,2000000.0,3.0,0.0,08/01/19
366,60,1.0,09/01/19,17/09/16,C20,46.0,0.0,82126.0,1.0,3.0,250000.0,3.0,0.0,09/01/19
367,60,1.0,10/01/19,17/09/16,C20,46.0,0.0,82126.0,1.0,3.0,2749900.0,4.0,0.0,10/01/19
368,60,1.0,11/01/19,17/09/16,C20,46.0,0.0,82126.0,1.0,3.0,500000.0,4.0,0.0,11/01/19
369,60,1.0,12/01/19,17/09/16,C20,47.0,0.0,82126.0,1.0,3.0,999800.0,4.0,0.0,12/01/19
370,60,1.0,01/01/20,17/09/16,C20,47.0,0.0,82126.0,1.0,3.0,2099900.0,4.0,0.0,01/01/20
371,60,1.0,02/01/20,17/09/16,C20,47.0,0.0,82126.0,1.0,3.0,5623520.0,4.0,0.0,02/01/20
372,60,1.0,03/01/20,17/09/16,C20,47.0,0.0,82126.0,1.0,3.0,7195460.0,4.0,0.0,03/01/20
373,60,1.0,04/01/20,17/09/16,C20,47.0,0.0,82126.0,1.0,3.0,246000.0,4.0,0.0,04/01/20
374,60,1.0,05/01/20,17/09/16,C20,47.0,0.0,82126.0,1.0,3.0,2669370.0,4.0,0.0,05/01/20
375,60,1.0,06/01/20,17/09/16,C20,47.0,0.0,82126.0,1.0,3.0,499900.0,4.0,0.0,06/01/20
376,60,1.0,07/01/20,17/09/16,C20,47.0,0.0,89592.0,1.0,4.0,2887190.0,4.0,0.0,07/01/20
377,60,1.0,08/01/20,17/09/16,C20,47.0,0.0,89592.0,1.0,4.0,2791550.0,4.0,0.0,08/01/20
378,60,1.0,09/01/20,17/09/16,C20,47.0,0.0,89592.0,1.0,4.0,1394550.0,4.0,0.0,09/01/20
379,60,1.0,10/01/20,17/09/16,C20,47.0,0.0,89592.0,1.0,4.0,1153070.0,2.0,0.0,10/01/20
380,60,1.0,11/01/20,17/09/16,C20,47.0,0.0,89592.0,1.0,4.0,1767620.0,2.0,0.0,11/01/20
381,60,1.0,12/01/20,17/09/16,C20,48.0,0.0,89592.0,1.0,4.0,1750000.0,2.0,0.0,12/01/20
382,61,0.0,01/01/19,05/04/18,C11,32.0,2.0,19818.0,1.0,1.0,0.0,1.0,0.0,01/01/19
383,61,0.0,02/01/19,05/04/18,C11,32.0,2.0,19818.0,1.0,1.0,-439300.0,1.0,0.0,02/01/19
384,61,0.0,03/01/19,05/04/18,C11,32.0,2.0,19818.0,1.0,1.0,0.0,1.0,1.0,03/01/19
385,62,0.0,12/01/20,28/11/20,C9,27.0,2.0,62376.0,1.0,1.0,0.0,1.0,0.0,12/01/20
386,63,0.0,01/01/19,30/04/16,C6,26.0,0.0,93931.0,1.0,3.0,293250.0,1.0,0.0,01/01/19
387,63,0.0,02/01/19,30/04/16,C6,26.0,0.0,93931.0,1.0,3.0,389680.0,1.0,0.0,02/01/19
388,63,0.0,03/01/19,30/04/16,C6,26.0,0.0,93931.0,1.0,3.0,465950.0,1.0,0.0,03/01/19
389,63,0.0,04/01/19,30/04/16,C6,26.0,0.0,93931.0,1.0,3.0,50000.0,2.0,0.0,04/01/19
390,63,0.0,05/01/19,30/04/16,C6,26.0,0.0,93931.0,1.0,3.0,366420.0,2.0,0.0,05/01/19
391,63,0.0,06/01/19,30/04/16,C6,26.0,0.0,93931.0,1.0,3.0,260000.0,2.0,0.0,06/01/19
392,63,0.0,07/01/19,30/04/16,C6,26.0,0.0,93931.0,1.0,3.0,383810.0,1.0,0.0,07/01/19
393,63,0.0,08/01/19,30/04/16,C6,26.0,0.0,93931.0,1.0,3.0,151500.0,1.0,0.0,08/01/19
394,63,0.0,09/01/19,30/04/16,C6,26.0,0.0,93931.0,1.0,3.0,152630.0,1.0,0.0,09/01/19
395,63,0.0,10/01/19,30/04/16,C6,26.0,0.0,93931.0,1.0,3.0,338940.0,2.0,0.0,10/01/19
396,63,0.0,11/01/19,30/04/16,C6,26.0,0.0,93931.0,1.0,3.0,200000.0,2.0,0.0,11/01/19
397,63,0.0,12/01/19,30/04/16,C6,27.0,0.0,93931.0,1.0,3.0,445760.0,2.0,0.0,12/01/19
398,63,0.0,01/01/20,30/04/16,C6,27.0,0.0,93931.0,1.0,3.0,1054160.0,2.0,0.0,01/01/20
399,63,0.0,02/01/20,30/04/16,C6,27.0,0.0,93931.0,1.0,3.0,2330040.0,2.0,0.0,02/01/20
400,63,0.0,03/01/20,30/04/16,C6,27.0,0.0,93931.0,1.0,3.0,666220.0,2.0,0.0,03/01/20
401,63,0.0,04/01/20,30/04/16,C6,27.0,0.0,93931.0,1.0,3.0,567120.0,2.0,0.0,04/01/20
402,63,0.0,05/01/20,30/04/16,C6,27.0,0.0,93931.0,1.0,3.0,404740.0,2.0,0.0,05/01/20
403,63,0.0,06/01/20,30/04/16,C6,27.0,0.0,93931.0,1.0,3.0,153700.0,2.0,0.0,06/01/20
404,63,0.0,07/01/20,30/04/16,C6,27.0,0.0,93931.0,1.0,3.0,1114340.0,3.0,0.0,07/01/20
405,63,0.0,08/01/20,30/04/16,C6,27.0,0.0,93931.0,1.0,3.0,399890.0,3.0,0.0,08/01/20
406,63,0.0,09/01/20,30/04/16,C6,27.0,0.0,93931.0,1.0,3.0,456330.0,3.0,0.0,09/01/20
407,63,0.0,10/01/20,30/04/16,C6,27.0,0.0,93931.0,1.0,3.0,900190.0,2.0,0.0,10/01/20
408,63,0.0,11/01/20,30/04/16,C6,37.666666666666664,0.0,93931.0,1.0,3.0,425080.0,2.0,0.0,11/01/20
409,63,0.0,12/01/20,30/04/16,C6,28.0,0.0,93931.0,1.0,3.0,323370.0,2.0,0.0,12/01/20
410,64,0.0,02/01/20,31/01/20,C27,33.0,2.0,66502.0,2.0,2.0,0.0,1.0,0.0,02/01/20
411,64,0.0,03/01/20,31/01/20,C27,33.0,2.0,66502.0,2.0,2.0,193940.0,1.0,0.0,03/01/20
412,64,0.0,04/01/20,31/01/20,C27,33.0,2.0,66502.0,2.0,2.0,0.0,1.0,0.0,04/01/20
413,64,0.0,05/01/20,31/01/20,C27,33.0,2.0,66502.0,2.0,2.0,0.0,1.0,0.0,05/01/20
414,64,0.0,06/01/20,31/01/20,C27,33.0,2.0,66502.0,2.0,2.0,0.0,1.0,1.0,06/01/20
415,65,1.0,01/01/19,31/07/18,C7,28.0,1.0,69539.0,2.0,2.0,0.0,2.0,0.0,01/01/19
416,65,1.0,02/01/19,31/07/18,C7,28.0,1.0,69539.0,2.0,2.0,1214440.0,2.0,0.0,02/01/19
417,65,1.0,03/01/19,31/07/18,C7,28.0,1.0,69539.0,2.0,2.0,1183230.0,2.0,0.0,03/01/19
418,65,1.0,04/01/19,31/07/18,C7,29.0,1.0,69539.0,2.0,2.0,187650.0,3.0,0.0,04/01/19
419,65,1.0,05/01/19,31/07/18,C7,29.0,1.0,69539.0,2.0,2.0,382150.0,3.0,0.0,05/01/19
420,65,1.0,06/01/19,31/07/18,C7,29.0,1.0,69539.0,2.0,2.0,607640.0,3.0,0.0,06/01/19
421,65,1.0,07/01/19,31/07/18,C7,29.0,1.0,69539.0,2.0,2.0,120030.0,2.0,0.0,07/01/19
422,65,1.0,08/01/19,31/07/18,C7,29.0,1.0,69539.0,2.0,2.0,214800.0,2.0,0.0,08/01/19
423,65,1.0,09/01/19,31/07/18,C7,29.0,1.0,69539.0,2.0,2.0,968480.0,2.0,0.0,09/01/19
424,65,1.0,10/01/19,31/07/18,C7,29.0,1.0,69539.0,2.0,2.0,966960.0,3.0,0.0,10/01/19
425,65,1.0,11/01/19,31/07/18,C7,29.0,1.0,69539.0,2.0,2.0,968580.0,3.0,0.0,11/01/19
426,65,1.0,12/01/19,31/07/18,C7,29.0,1.0,69539.0,2.0,2.0,618680.0,3.0,0.0,12/01/19
427,65,1.0,01/01/20,31/07/18,C7,29.0,1.0,69539.0,2.0,2.0,579560.0,3.0,0.0,01/01/20
428,65,1.0,02/01/20,31/07/18,C7,29.0,1.0,69539.0,2.0,2.0,1553740.0,3.0,0.0,02/01/20
429,65,1.0,03/01/20,31/07/18,C7,29.0,1.0,69539.0,2.0,2.0,1417930.0,3.0,0.0,03/01/20
430,65,1.0,04/01/20,31/07/18,C7,30.0,1.0,69539.0,2.0,2.0,520630.0,2.0,0.0,04/01/20
431,65,1.0,05/01/20,31/07/18,C7,30.0,1.0,69539.0,2.0,2.0,214080.0,2.0,0.0,05/01/20
432,65,1.0,06/01/20,31/07/18,C7,30.0,1.0,69539.0,2.0,2.0,0.0,2.0,1.0,06/01/20
433,66,1.0,01/01/20,21/01/20,C4,27.0,2.0,104286.0,3.0,3.0,0.0,1.0,0.0,01/01/20
434,66,1.0,02/01/20,21/01/20,C4,27.0,2.0,104286.0,3.0,3.0,0.0,1.0,0.0,02/01/20
435,67,0.0,01/01/19,01/04/19,C28,39.0,2.0,65982.0,1.0,2.0,0.0,2.0,0.0,01/01/19
436,67,0.0,02/01/19,01/04/19,C28,39.0,2.0,65982.0,1.0,2.0,217090.0,2.0,0.0,02/01/19
437,67,0.0,03/01/19,01/04/19,C28,39.0,2.0,65982.0,1.0,2.0,1547380.0,2.0,0.0,03/01/19
438,67,0.0,04/01/19,01/04/19,C28,39.0,2.0,65982.0,1.0,2.0,0.0,3.0,0.0,04/01/19
439,67,0.0,05/01/19,01/04/19,C28,39.0,2.0,65982.0,1.0,2.0,104040.0,3.0,0.0,05/01/19
440,67,0.0,06/01/19,01/04/19,C28,39.0,2.0,65982.0,1.0,2.0,746440.0,3.0,0.0,06/01/19
