,Driver_ID,Gender,City,Education_Level,Joining Designation,Current_date,Total_Months_Worked,Max_Grade,Income_Total,Age_Max,Total_Business_Value,Quarterly_Rating_Mean,Churn_User
1020,1201,0.0,C22,2.0,2.0,12/01/20,2,2.0,86610.0,42.0,0.0,1.0,0.0
1021,1202,1.0,C10,2.0,2.0,04/01/19,4,2.0,302940.0,30.0,564380.0,1.0,1.0
1022,1203,0.0,C22,1.0,2.0,11/01/20,4,2.0,205732.0,28.0,0.0,1.0,1.0
1023,1204,0.0,C18,0.0,1.0,12/01/19,19,1.0,760665.0,37.0,7267150.0,2.1052631578947367,1.0
1024,1205,0.0,C14,1.0,2.0,12/01/19,16,2.0,1527440.0,28.0,17637330.0,3.1875,1.0
1025,1206,1.0,C15,1.0,2.0,12/01/20,18,3.0,1194346.0,42.0,15938480.0,2.9444444444444446,0.0
1026,1207,0.0,C24,0.0,2.0,04/01/20,1,2.0,56498.0,28.0,0.0,1.0,1.0
1027,1208,0.0,C10,2.0,1.0,03/01/19,3,1.0,109674.0,30.0,0.0,1.0,1.0
1028,1209,0.0,C21,1.0,3.0,12/01/20,1,3.0,62599.0,35.0,0.0,1.0,0.0
1029,1210,0.0,C25,0.0,2.0,12/01/20,1,2.0,59653.0,37.0,0.0,1.0,0.0
1030,1211,1.0,C1,2.0,3.0,07/01/20,2,3.0,96194.0,27.0,0.0,1.0,1.0
1031,1212,0.0,C9,0.0,1.0,10/01/19,10,2.0,474190.0,27.0,7414770.0,2.5,1.0
1032,1213,0.0,C7,2.0,1.0,12/01/20,24,1.0,1307784.0,49.0,15537200.0,3.0,0.0
1033,1214,0.0,C20,2.0,2.0,12/01/20,5,2.0,278490.0,38.0,1226380.0,2.2,0.0
1034,1215,0.0,C28,0.0,1.0,08/01/20,3,1.0,54264.0,26.0,0.0,1.0,1.0
1035,1216,0.0,C1,1.0,1.0,12/01/19,6,1.0,227952.0,30.0,1816480.0,2.0,1.0
1036,1217,0.0,C5,2.0,1.0,10/01/19,3,1.0,145227.0,38.0,0.0,1.0,1.0
1037,1218,0.0,C12,1.0,2.0,12/01/19,3,2.0,112890.0,28.0,0.0,1.0,1.0
1038,1219,1.0,C20,0.0,1.0,12/01/19,4,1.0,121180.0,22.0,0.0,1.0,1.0
1039,1220,1.0,C29,2.0,3.0,12/01/19,3,3.0,272553.0,37.0,0.0,1.0,1.0
1040,1222,1.0,C20,2.0,2.0,12/01/20,18,2.0,1581210.0,33.0,9263440.0,2.3333333333333335,0.0
1041,1223,0.0,C14,2.0,2.0,03/01/20,3,2.0,163581.0,28.0,0.0,1.0,1.0
1042,1224,0.0,C28,2.0,3.0,12/01/19,6,3.0,470652.0,33.0,4358500.0,2.1666666666666665,0.0
1043,1225,1.0,C11,1.0,1.0,12/01/20,24,1.0,1014288.0,30.0,12662250.0,2.75,0.0
1044,1226,0.0,C7,0.0,1.0,03/01/19,3,1.0,37368.0,32.0,643150.0,1.0,1.0
1045,1227,1.0,C12,2.0,2.0,12/01/20,1,2.0,71748.0,33.0,0.0,1.0,0.0
1046,1228,0.0,C9,1.0,1.0,12/01/19,9,1.0,410175.0,32.0,3087440.0,1.6666666666666667,1.0
1047,1229,0.0,C17,0.0,1.0,12/01/19,20,4.0,2300120.0,36.0,43100100.0,2.5,1.0
1048,1230,1.0,C8,2.0,3.0,12/01/20,8,3.0,740752.0,35.0,2855230.0,1.75,0.0
1049,1231,1.0,C7,2.0,3.0,12/01/20,5,3.0,412700.0,44.0,797200.0,1.4,0.0
1050,1232,0.0,C27,2.0,2.0,10/01/19,10,4.0,1339780.0,30.0,14593130.0,2.6,1.0
1051,1233,1.0,C5,1.0,2.0,12/01/19,14,2.0,595910.0,32.0,3980440.0,1.6428571428571428,1.0
1052,1234,0.0,C28,1.0,1.0,12/01/20,24,1.0,522120.0,38.0,12219890.0,2.75,0.0
1053,1235,0.0,C3,0.0,1.0,12/01/19,4,1.0,201488.0,34.0,262200.0,1.0,1.0
1054,1236,0.0,C10,1.0,1.0,10/01/19,10,2.0,949650.0,42.0,4026360.0,1.9,1.0
1055,1238,0.0,C12,0.0,2.0,12/01/20,24,4.0,2567592.0,29.0,57159050.0,2.875,0.0
1056,1239,1.0,C3,2.0,1.0,09/01/19,9,1.0,454986.0,24.0,1884180.0,1.6666666666666667,1.0
1057,1242,1.0,C24,2.0,3.0,07/01/20,6,3.0,407826.0,43.0,452050.0,1.0,1.0
1058,1243,1.0,C27,2.0,1.0,12/01/20,24,3.0,1967400.0,40.0,25133230.0,3.0,0.0
1059,1244,1.0,C10,0.0,2.0,11/01/20,7,2.0,107037.0,36.0,751330.0,1.0,1.0
1060,1245,0.0,C20,1.0,2.0,12/01/20,6,2.0,263850.0,32.0,163200.0,1.0,1.0
1061,1246,1.0,C11,1.0,1.0,05/01/19,5,1.0,220345.0,31.0,806000.0,1.6,1.0
1062,1247,0.0,C29,0.0,1.0,12/01/19,12,1.0,230604.0,40.666666666666664,3245370.0,1.5,1.0
1063,1248,1.0,C27,1.0,1.0,12/01/19,6,1.0,236994.0,35.0,0.0,1.0,1.0
1064,1249,0.0,C5,1.0,1.0,12/01/20,12,2.0,404851.0,23.0,27355810.0,3.5833333333333335,0.0
1065,1250,1.0,C14,2.0,1.0,12/01/19,13,1.0,721747.0,40.0,4154190.0,2.1538461538461537,1.0
1066,1251,1.0,C25,1.0,3.0,12/01/19,7,3.0,911939.0,38.0,988020.0,1.0,1.0
1067,1252,1.0,C6,0.0,2.0,10/01/20,5,2.0,235585.0,24.0,500420.0,1.0,1.0
1068,1255,0.0,C2,0.0,3.0,05/01/20,2,3.0,169582.0,41.0,0.0,1.0,1.0
1069,1258,1.0,C23,0.0,2.0,11/01/19,5,2.0,493150.0,29.0,62000.0,1.0,1.0
1070,1259,0.0,C21,1.0,1.0,12/01/20,24,2.0,1741200.0,39.0,20792700.0,3.0,0.0
1071,1260,1.0,C17,0.0,1.0,04/01/19,4,1.0,62080.0,31.0,0.0,1.0,1.0
1072,1261,0.0,C17,0.0,2.0,05/01/19,5,2.0,365515.0,29.0,1452130.0,1.6,1.0
1073,1262,0.0,C20,0.0,2.0,01/01/19,1,2.0,66074.0,31.0,0.0,1.0,1.0
1074,1263,0.0,C16,1.0,2.0,12/01/20,13,2.0,806533.0,38.0,29562230.0,3.076923076923077,0.0
1075,1264,1.0,C19,2.0,1.0,05/01/19,5,3.0,386845.0,27.0,1445310.0,1.0,1.0
1076,1265,0.0,C7,0.0,1.0,12/01/20,24,2.0,1448592.0,35.0,10702790.0,2.125,0.0
1077,1267,0.0,C19,2.0,1.0,12/01/20,14,1.0,499212.0,30.0,7440160.0,2.5,0.0
1078,1268,0.0,C26,2.0,2.0,12/01/20,4,2.0,266276.0,38.0,783480.0,1.75,0.0
1079,1269,1.0,C2,0.0,1.0,12/01/19,12,2.0,1179672.0,37.0,9411200.0,2.75,1.0
1080,1271,1.0,C12,0.0,5.0,12/01/20,24,5.0,2594928.0,39.0,34630160.0,2.0,0.0
1081,1272,1.0,C20,1.0,2.0,08/01/20,2,2.0,76912.0,32.0,0.0,1.0,1.0
1082,1273,1.0,C11,2.0,2.0,12/01/20,1,2.0,72186.0,32.0,0.0,1.0,0.0
1083,1274,0.0,C15,2.0,1.0,12/01/20,24,4.0,3281874.0,54.0,50986970.0,3.375,0.0
1084,1275,1.0,C18,0.0,1.0,01/01/19,1,1.0,10883.0,30.0,0.0,1.0,1.0
1085,1276,0.0,C22,1.0,1.0,12/01/20,15,1.0,641775.0,37.0,1401640.0,1.2,0.0
1086,1277,0.0,C22,1.0,2.0,11/01/19,7,2.0,374297.0,32.0,438620.0,1.0,1.0
1087,1278,0.0,C5,2.0,3.0,08/01/20,5,3.0,392220.0,31.0,0.0,1.0,1.0
1088,1279,1.0,C3,1.0,1.0,02/01/19,2,1.0,69042.0,24.0,250000.0,1.0,1.0
1089,1280,1.0,C20,1.0,3.0,05/01/19,5,3.0,500750.0,41.0,1368420.0,1.0,1.0
1090,1281,0.0,C10,0.0,3.0,12/01/19,4,3.0,263480.0,29.0,272220.0,1.0,1.0
1091,1283,1.0,C7,0.0,2.0,12/01/20,17,2.0,861781.0,28.0,6357950.0,1.5294117647058822,0.0
1092,1284,1.0,C2,1.0,1.0,12/01/20,14,1.0,755034.0,28.0,5026280.0,2.0714285714285716,0.0
1093,1285,0.0,C12,2.0,2.0,09/01/19,9,2.0,498771.0,31.0,2404630.0,1.6666666666666667,1.0
1094,1286,0.0,C15,0.0,3.0,12/01/20,3,3.0,243813.0,35.0,722870.0,2.0,0.0
1095,1287,1.0,C7,1.0,1.0,08/01/19,8,1.0,422312.0,26.0,1227460.0,1.375,1.0
1096,1288,0.0,C20,1.0,3.0,12/01/19,3,3.0,282711.0,34.0,0.0,1.0,1.0
1097,1289,0.0,C1,2.0,1.0,12/01/19,20,1.0,792880.0,37.0,7686550.0,2.3,1.0
1098,1290,1.0,C24,2.0,1.0,12/01/20,17,1.0,466939.0,37.0,5565420.0,2.0588235294117645,0.0
1099,1294,0.0,C20,2.0,3.0,12/01/20,3,3.0,268740.0,23.0,262990.0,1.0,0.0
1100,1295,0.0,C23,2.0,1.0,03/01/19,3,2.0,154929.0,31.0,-14310.0,1.0,1.0
1101,1296,0.0,C19,2.0,1.0,02/01/19,2,1.0,101606.0,26.0,220840.0,1.0,1.0
1102,1297,1.0,C20,1.0,1.0,04/01/19,4,1.0,72424.0,38.0,428080.0,1.0,1.0
1103,1298,1.0,C28,1.0,2.0,12/01/19,15,2.0,1083285.0,36.0,4359960.0,1.6,1.0
1104,1300,0.0,C19,2.0,1.0,12/01/19,6,1.0,238938.0,35.0,350000.0,1.0,1.0
1105,1301,0.0,C7,1.0,2.0,12/01/19,15,2.0,1119300.0,33.0,2649220.0,1.4,1.0
1106,1303,1.0,C26,2.0,2.0,12/01/19,6,2.0,472878.0,33.0,350000.0,1.0,1.0
1107,1304,1.0,C21,1.0,1.0,12/01/19,6,1.0,195444.0,27.0,351360.0,1.0,1.0
1108,1305,1.0,C24,0.0,1.0,03/01/19,3,1.0,63450.0,25.0,632420.0,1.0,1.0
1109,1306,1.0,C15,0.0,1.0,05/01/19,5,1.0,134640.0,35.0,1805810.0,1.6,1.0
1110,1307,0.0,C17,0.0,3.0,05/01/19,1,3.0,55638.0,35.0,0.0,1.0,1.0
1111,1308,0.0,C29,0.0,3.0,12/01/19,4,3.0,232108.0,36.0,0.0,1.0,1.0
1112,1309,0.0,C11,1.0,3.0,12/01/19,12,3.0,851052.0,34.0,2498800.0,1.5,1.0
1113,1312,1.0,C6,0.0,1.0,05/01/19,4,1.0,88460.0,21.0,379700.0,1.0,1.0
1114,1314,0.0,C13,2.0,1.0,01/01/19,1,1.0,36070.0,28.0,0.0,1.0,1.0
1115,1315,0.0,C6,1.0,2.0,12/01/19,12,2.0,794700.0,34.0,2748590.0,1.75,1.0
1116,1316,1.0,C28,1.0,2.0,12/01/20,24,3.0,1694568.0,34.0,37833950.0,3.625,0.0
1117,1318,0.0,C8,2.0,3.0,10/01/19,3,3.0,334242.0,29.0,0.0,1.0,1.0
1118,1319,1.0,C5,2.0,1.0,10/01/20,10,1.0,251780.0,40.0,2836200.0,1.6,1.0
1119,1320,0.0,C22,2.0,2.0,06/01/20,6,2.0,404988.0,36.0,1264800.0,1.0,1.0
1120,1321,0.0,C20,0.0,2.0,11/01/20,7,2.0,534772.0,34.0,500880.0,1.0,1.0
1121,1322,0.0,C2,1.0,2.0,12/01/20,3,2.0,146889.0,28.0,250040.0,1.0,0.0
1122,1323,1.0,C6,1.0,1.0,12/01/19,7,1.0,469980.0,44.0,1752360.0,1.8571428571428572,1.0
1123,1324,0.0,C22,1.0,3.0,12/01/20,1,3.0,57190.0,38.0,0.0,1.0,0.0
1124,1325,0.0,C25,2.0,3.0,12/01/20,4,3.0,277604.0,34.0,500860.0,1.0,0.0
1125,1326,1.0,C20,1.0,1.0,12/01/19,9,1.0,373167.0,28.0,1282690.0,1.3333333333333333,1.0
1126,1327,1.0,C29,0.0,1.0,12/01/20,19,2.0,650975.0,40.0,33998640.0,3.6842105263157894,0.0
1127,1328,1.0,C4,1.0,1.0,12/01/20,1,1.0,39790.0,26.0,0.0,1.0,0.0
1128,1329,0.0,C29,2.0,1.0,01/01/19,1,1.0,70088.0,31.0,0.0,1.0,1.0
1129,1330,1.0,C3,0.0,1.0,11/01/19,11,4.0,1277793.0,46.0,12476730.0,1.8181818181818181,1.0
1130,1331,1.0,C7,1.0,1.0,06/01/19,6,1.0,104958.0,39.0,478360.0,1.0,1.0
1131,1333,1.0,C11,2.0,2.0,12/01/20,3,2.0,129078.0,34.0,0.0,1.0,1.0
1132,1334,0.0,C19,1.0,4.0,12/01/20,18,4.0,1938816.0,40.0,24857720.0,2.5,0.0
1133,1335,0.0,C18,2.0,2.0,12/01/20,24,3.0,3770976.0,34.0,23471030.0,2.5,0.0
1134,1336,0.0,C29,2.0,3.0,08/01/20,3,3.0,229575.0,28.0,0.0,1.0,1.0
1135,1337,1.0,C10,1.0,2.0,10/01/19,10,3.0,554650.0,50.0,2591670.0,1.6,1.0
1136,1338,0.0,C28,0.0,3.0,06/01/20,5,3.0,165770.0,33.0,680590.0,1.0,1.0
1137,1339,0.0,C5,0.0,1.0,12/01/19,4,1.0,97164.0,30.0,0.0,1.0,0.0
1138,1340,0.0,C15,1.0,2.0,03/01/19,3,2.0,210114.0,32.0,100190.0,1.0,1.0
1139,1341,0.0,C21,0.0,3.0,12/01/20,5,3.0,265585.0,35.0,832510.0,1.6,0.0
1140,1342,1.0,C20,0.0,2.0,12/01/19,9,2.0,279513.0,32.0,807040.0,1.0,1.0
1141,1343,1.0,C26,1.0,2.0,12/01/19,14,3.0,1055838.0,36.0,8137390.0,1.8571428571428572,1.0
1142,1345,0.0,C29,0.0,2.0,12/01/20,6,2.0,91116.0,29.0,432940.0,1.0,0.0
1143,1347,0.0,C25,0.0,2.0,08/01/19,4,2.0,219604.0,31.0,0.0,1.0,1.0
1144,1348,0.0,C25,2.0,2.0,12/01/19,7,2.0,406364.0,36.0,551530.0,1.0,1.0
1145,1349,0.0,C4,0.0,1.0,12/01/19,13,3.0,872638.0,33.0,4877210.0,1.6923076923076923,1.0
1146,1350,0.0,C15,0.0,2.0,01/01/19,1,2.0,43705.0,39.0,0.0,1.0,1.0
1147,1351,0.0,C8,0.0,2.0,12/01/20,2,2.0,149674.0,27.0,0.0,1.0,0.0
1148,1352,0.0,C15,1.0,2.0,12/01/20,5,2.0,497075.0,33.0,191040.0,1.0,1.0
1149,1353,0.0,C12,0.0,2.0,05/01/19,5,2.0,245245.0,44.0,749150.0,1.0,1.0
1150,1354,1.0,C20,2.0,2.0,09/01/19,9,3.0,487908.0,34.0,11686450.0,2.0,1.0
1151,1356,1.0,C11,2.0,2.0,12/01/19,11,2.0,322366.0,31.0,1638630.0,1.2727272727272727,1.0
1152,1357,0.0,C29,2.0,3.0,02/01/20,2,3.0,210800.0,39.0,0.0,1.0,1.0
1153,1358,0.0,C22,1.0,2.0,12/01/20,1,2.0,44463.0,32.0,0.0,1.0,0.0
1154,1359,0.0,C1,2.0,2.0,09/01/19,3,2.0,156021.0,31.0,0.0,1.0,1.0
1155,1360,0.0,C20,0.0,4.0,12/01/19,7,4.0,753144.0,32.0,3068720.0,1.0,1.0
1156,1361,0.0,C17,2.0,1.0,05/01/19,5,1.0,133980.0,40.0,566200.0,1.0,1.0
1157,1362,0.0,C20,1.0,2.0,12/01/19,3,2.0,218529.0,29.0,0.0,1.0,1.0
1158,1363,1.0,C19,0.0,2.0,12/01/19,17,3.0,556512.0,45.0,12628580.0,2.235294117647059,1.0
1159,1364,1.0,C12,1.0,3.0,08/01/20,5,3.0,436625.0,43.0,566440.0,1.0,1.0
1160,1365,0.0,C18,2.0,1.0,12/01/19,8,1.0,203864.0,30.0,1525920.0,1.75,1.0
1161,1366,0.0,C22,0.0,2.0,12/01/20,4,2.0,69984.0,39.0,0.0,1.0,1.0
1162,1369,1.0,C10,0.0,1.0,07/01/19,7,1.0,379617.0,29.0,1601650.0,1.4285714285714286,1.0
1163,1370,1.0,C22,2.0,1.0,12/01/20,24,1.0,1592400.0,37.0,12707450.0,2.625,0.0
1164,1371,0.0,C26,0.0,1.0,12/01/20,24,1.0,682728.0,27.0,17620700.0,3.25,1.0
1165,1372,1.0,C21,2.0,1.0,12/01/20,6,1.0,226170.0,31.0,2397340.0,2.5,0.0
1166,1373,0.0,C26,2.0,2.0,09/01/19,4,2.0,190604.0,34.0,363000.0,1.0,1.0
1167,1374,0.0,C5,1.0,1.0,12/01/20,24,2.0,2114904.0,34.0,23297720.0,3.25,0.0
1168,1375,1.0,C1,2.0,1.0,05/01/19,5,1.0,223610.0,48.0,1081690.0,1.6,1.0
1169,1376,0.0,C23,2.0,1.0,01/01/19,1,1.0,44907.0,23.0,0.0,1.0,1.0
1170,1378,1.0,C28,0.0,2.0,12/01/20,6,2.0,316266.0,35.666666666666664,501960.0,1.0,1.0
1171,1379,0.0,C1,0.0,2.0,12/01/20,2,2.0,137950.0,29.0,0.0,1.0,0.0
1172,1380,1.0,C17,1.0,2.0,07/01/19,7,2.0,540379.0,28.0,2973920.0,1.8571428571428572,1.0
1173,1381,1.0,C9,2.0,3.0,12/01/20,3,3.0,247851.0,41.0,351230.0,1.0,0.0
1174,1382,1.0,C16,2.0,3.0,12/01/20,18,3.0,1228662.0,33.0,9207200.0,2.0,0.0
1175,1383,0.0,C19,0.0,2.0,10/01/19,3,2.0,266331.0,28.0,0.0,1.0,1.0
1176,1384,0.0,C20,0.0,1.0,09/01/19,9,1.0,342531.0,34.0,5075440.0,2.6666666666666665,1.0
1177,1385,1.0,C23,0.0,3.0,06/01/20,3,3.0,222795.0,31.0,0.0,1.0,1.0
1178,1386,1.0,C26,2.0,1.0,12/01/19,9,1.0,229122.0,27.0,1164500.0,1.3333333333333333,1.0
1179,1387,0.0,C15,2.0,2.0,09/01/19,3,2.0,155790.0,35.0,200000.0,1.0,1.0
1180,1388,0.0,C26,0.0,2.0,03/01/19,3,2.0,133698.0,32.0,100880.0,1.0,1.0
1181,1390,0.0,C15,0.0,2.0,03/01/19,3,3.0,243450.0,51.0,605840.0,1.0,1.0
1182,1392,1.0,C13,1.0,1.0,09/01/19,9,4.0,802062.0,40.0,5338460.0,1.6666666666666667,1.0
1183,1393,0.0,C3,2.0,2.0,12/01/20,6,2.0,324924.0,30.0,1241460.0,1.5,0.0
1184,1394,0.0,C25,1.0,2.0,02/01/19,2,2.0,115816.0,36.0,253900.0,1.0,1.0
1185,1395,1.0,C5,2.0,1.0,11/01/19,4,1.0,121168.0,46.0,0.0,1.0,1.0
1186,1396,0.0,C16,1.0,2.0,08/01/19,8,2.0,438568.0,31.0,4586180.0,2.5,1.0
1187,1397,1.0,C11,1.0,3.0,12/01/19,11,3.0,1174734.0,37.0,1399000.0,1.0,1.0
1188,1398,1.0,C18,1.0,2.0,01/01/19,1,2.0,44160.0,32.0,0.0,1.0,1.0
1189,1399,1.0,C16,2.0,2.0,12/01/20,6,2.0,291456.0,37.0,1320720.0,1.5,0.0
1190,1400,0.0,C4,2.0,2.0,05/01/20,3,2.0,177336.0,39.0,0.0,1.0,1.0
1191,1401,1.0,C4,1.0,3.0,12/01/20,4,3.0,232292.0,32.0,229200.0,1.0,0.0
1192,1402,1.0,C6,0.0,1.0,06/01/19,6,1.0,114432.0,33.0,1684920.0,1.5,1.0
1193,1403,0.0,C1,0.0,2.0,05/01/19,5,2.0,323465.0,36.0,1690620.0,1.6,1.0
1194,1405,0.0,C12,1.0,3.0,12/01/20,18,3.0,2157660.0,33.0,7758650.0,2.0,0.0
1195,1406,0.0,C28,1.0,1.0,09/01/19,9,3.0,725274.0,33.0,3060390.0,1.6666666666666667,1.0
1196,1407,0.0,C26,1.0,1.0,12/01/19,8,1.0,222448.0,27.0,150270.0,1.25,1.0
1197,1409,1.0,C5,1.0,3.0,09/01/19,3,3.0,244683.0,33.0,0.0,1.0,1.0
1198,1410,0.0,C5,2.0,1.0,11/01/20,5,1.0,220305.0,25.0,0.0,1.0,1.0
1199,1411,0.0,C8,0.0,3.0,12/01/19,8,3.0,1011328.0,40.0,1833630.0,1.375,1.0
1200,1412,0.0,C12,1.0,3.0,12/01/20,1,3.0,77528.0,34.0,0.0,1.0,0.0
1201,1413,0.0,C29,2.0,1.0,10/01/19,10,1.0,291810.0,27.0,4514140.0,2.8,1.0
1202,1414,1.0,C29,1.0,1.0,12/01/20,24,2.0,1135896.0,31.0,20941450.0,3.25,0.0
1203,1415,0.0,C20,1.0,1.0,12/01/19,5,1.0,103205.0,29.0,944190.0,1.6,1.0
1204,1416,1.0,C17,1.0,1.0,12/01/20,3,1.0,166122.0,32.0,919460.0,2.0,0.0
1205,1417,0.0,C20,2.0,1.0,12/01/19,6,1.0,248676.0,38.0,552030.0,1.5,1.0
1206,1418,0.0,C17,2.0,1.0,08/01/19,8,1.0,541432.0,31.0,1592290.0,1.75,1.0
1207,1419,0.0,C23,0.0,1.0,12/01/20,6,1.0,107130.0,34.0,503720.0,1.0,0.0
1208,1421,0.0,C21,1.0,3.0,11/01/20,5,3.0,311980.0,30.0,695650.0,1.0,1.0
1209,1422,1.0,C12,2.0,2.0,12/01/19,17,2.0,1002082.0,31.0,6187090.0,2.176470588235294,1.0
1210,1424,0.0,C24,0.0,2.0,06/01/19,6,2.0,290214.0,31.0,1502540.0,1.5,1.0
1211,1425,0.0,C16,0.0,1.0,02/01/19,2,1.0,75226.0,26.0,442880.0,1.0,1.0
1212,1426,0.0,C1,1.0,1.0,12/01/20,24,3.0,2357280.0,37.0,25624290.0,2.875,0.0
1213,1428,0.0,C2,0.0,3.0,12/01/20,5,3.0,452925.0,27.0,2495300.0,2.2,0.0
1214,1429,1.0,C7,1.0,1.0,06/01/19,6,1.0,425400.0,33.0,1741830.0,1.5,1.0
1215,1430,1.0,C6,0.0,2.0,05/01/20,5,2.0,97165.0,31.0,0.0,1.0,1.0
1216,1431,1.0,C7,1.0,2.0,02/01/19,2,2.0,105926.0,37.0,0.0,1.0,1.0
1217,1432,0.0,C26,0.0,1.0,12/01/20,24,2.0,704760.0,34.0,16090900.0,2.75,0.0
1218,1433,0.0,C16,0.0,3.0,12/01/20,5,3.0,288390.0,25.0,1620670.0,1.6,0.0
1219,1434,0.0,C21,1.0,3.0,12/01/20,3,3.0,173232.0,37.0,0.0,1.0,0.0
1220,1435,1.0,C15,2.0,1.0,05/01/19,5,1.0,95100.0,25.0,100920.0,1.0,1.0
1221,1436,0.0,C8,0.0,2.0,06/01/20,5,2.0,320640.0,25.0,149660.0,1.0,1.0
1222,1437,1.0,C3,2.0,2.0,12/01/19,6,2.0,336360.0,34.0,742860.0,1.0,0.0
1223,1438,0.0,C10,0.0,3.0,12/01/20,3,3.0,191457.0,37.0,966790.0,2.0,0.0
1224,1439,1.0,C7,1.0,1.0,04/01/19,4,1.0,198656.0,31.0,463890.0,1.0,1.0
1225,1441,0.0,C10,1.0,2.0,12/01/19,6,2.0,473436.0,28.0,499890.0,1.0,1.0
1226,1442,0.0,C13,0.0,2.0,12/01/19,2,2.0,108252.0,27.0,0.0,1.0,1.0
1227,1443,1.0,C26,1.0,2.0,05/01/19,5,2.0,242700.0,36.0,551680.0,1.0,1.0
1228,1444,1.0,C6,2.0,1.0,09/01/19,9,1.0,244944.0,29.0,4204270.0,2.6666666666666665,1.0
1229,1446,1.0,C8,2.0,2.0,12/01/20,24,4.0,2878368.0,39.0,37693910.0,2.5,0.0
1230,1447,0.0,C29,2.0,3.0,12/01/20,7,3.0,395346.0,45.0,4750660.0,2.7142857142857144,0.0
1231,1448,1.0,C8,0.0,2.0,12/01/20,1,2.0,57087.0,36.0,0.0,1.0,0.0
1232,1449,1.0,C10,0.0,1.0,12/01/19,2,1.0,73058.0,26.0,0.0,1.0,0.0
1233,1450,1.0,C6,1.0,2.0,06/01/19,6,2.0,199476.0,30.0,1662660.0,1.5,1.0
1234,1451,1.0,C25,1.0,1.0,03/01/19,3,1.0,184506.0,25.0,262400.0,1.0,1.0
1235,1452,0.0,C24,2.0,1.0,11/01/20,11,1.0,673398.0,31.0,5943130.0,2.727272727272727,0.0
1236,1453,0.0,C20,0.0,1.0,06/01/19,6,1.0,207558.0,31.0,1957360.0,2.0,1.0
1237,1454,0.0,C3,2.0,3.0,05/01/20,2,3.0,270674.0,33.0,0.0,1.0,0.0
1238,1455,0.0,C17,1.0,2.0,04/01/20,4,2.0,222872.0,30.0,0.0,1.0,1.0
1239,1456,0.0,C9,1.0,2.0,12/01/19,6,2.0,329436.0,32.0,150720.0,1.0,1.0
1240,1457,0.0,C12,1.0,3.0,10/01/20,4,3.0,192200.0,35.0,0.0,1.0,1.0
1241,1458,1.0,C17,2.0,2.0,09/01/19,9,2.0,377739.0,28.0,1970870.0,1.3333333333333333,1.0
1242,1459,0.0,C25,2.0,2.0,06/01/19,6,2.0,425964.0,34.0,1476320.0,1.5,1.0
1243,1461,0.0,C10,0.0,2.0,12/01/19,21,2.0,836661.0,46.0,6766950.0,1.7142857142857142,1.0
1244,1462,1.0,C18,2.0,2.0,12/01/20,3,2.0,174834.0,27.333333333333332,0.0,1.0,0.0
1245,1463,0.0,C2,1.0,1.0,12/01/19,13,1.0,495365.0,42.0,8420350.0,3.1538461538461537,1.0
1246,1464,1.0,C25,2.0,1.0,12/01/19,12,2.0,829692.0,48.0,19778240.0,3.75,1.0
1247,1465,0.0,C17,0.0,3.0,03/01/19,3,3.0,135540.0,34.0,100310.0,1.0,1.0
1248,1466,0.0,C2,1.0,2.0,06/01/19,6,2.0,271098.0,42.0,859940.0,1.0,1.0
1249,1468,0.0,C20,1.0,3.0,12/01/20,4,3.0,267116.0,31.0,709210.0,1.0,0.0
1250,1469,0.0,C9,0.0,1.0,12/01/19,6,1.0,264546.0,28.0,752450.0,1.3333333333333333,1.0
1251,1470,0.0,C28,0.0,1.0,12/01/19,17,1.0,808605.0,30.0,13715180.0,3.235294117647059,1.0
1252,1471,0.0,C27,1.0,1.0,05/01/19,5,1.0,218450.0,36.0,1455180.0,1.6,1.0
1253,1472,1.0,C22,2.0,2.0,12/01/20,24,4.0,2576832.0,41.0,18851330.0,1.75,1.0
1254,1473,0.0,C26,0.0,3.0,02/01/19,2,3.0,188342.0,41.0,0.0,1.0,1.0
1255,1474,0.0,C27,1.0,2.0,11/01/19,2,2.0,50414.0,27.0,0.0,1.0,1.0
1256,1475,0.0,C21,1.0,3.0,12/01/20,11,3.0,1150237.0,28.0,26696700.0,3.8181818181818183,0.0
1257,1476,0.0,C14,1.0,2.0,09/01/20,4,2.0,157688.0,33.0,150360.0,1.0,1.0
1258,1477,0.0,C8,2.0,4.0,11/01/19,5,4.0,552710.0,30.0,0.0,1.0,1.0
1259,1479,0.0,C5,0.0,3.0,06/01/20,5,3.0,252180.0,37.0,5143840.0,2.2,1.0
1260,1480,1.0,C25,0.0,2.0,01/01/19,1,2.0,39635.0,29.0,0.0,1.0,1.0
1261,1481,1.0,C2,1.0,1.0,04/01/19,4,1.0,66752.0,36.0,394850.0,1.0,1.0
1262,1482,1.0,C27,1.0,3.0,09/01/20,6,3.0,301266.0,38.0,0.0,1.0,1.0
1263,1483,1.0,C13,2.0,1.0,04/01/19,4,1.0,161632.0,24.0,485600.0,1.0,1.0
1264,1484,0.0,C2,0.0,2.0,12/01/20,24,4.0,2428752.0,46.0,47124880.0,2.75,0.0
1265,1485,0.0,C21,1.0,1.0,06/01/20,3,1.0,138030.0,25.0,0.0,1.0,1.0
1266,1486,1.0,C15,0.0,1.0,12/01/20,24,4.0,1948128.0,45.0,29181100.0,1.875,0.0
